Unnamed: 0	Virus Strain Name	Accession_ID	Lineage	Sample_Collection_Date	country	province	city	merged_lineage	date
20578	hCoV-19/Taiwan/CDC-F78953/2023	EPI_ISL_18320404	FR.1	4/3/2023	China	Taiwan		BA.2.75*	2023-04-03
20582	hCoV-19/Jiangxi/JXGZ-189/2023	EPI_ISL_17794337	DY.4	4/3/2023	China	Jiangxi		BA.5.2*	2023-04-03
20583	hCoV-19/Jiangxi/JXGZ-188/2023	EPI_ISL_17794336	DY.3	4/3/2023	China	Jiangxi		BA.5.2*	2023-04-03
20586	hCoV-19/Fujian/FCDC-FZLG1020/2023	EPI_ISL_17547531	BF.7.14.2	4/3/2023	China	Fujian	Fuzhou	BF.7.14*	2023-04-03
20591	hCoV-19/Hong Kong/VB23026416/2023	EPI_ISL_17539413	CH.1.1.11	4/3/2023	China	Hong Kong		BA.2.75*	2023-04-03
20595	SARS-CoV-2/human/CHN/YCCDC-167/2023	EPI_ISL_17684315	BN.1.2.3	4/3/2023	China	Jiangsu		BA.2.75*	2023-04-03
20596	SARS-CoV-2/human/CHN/SZCDC-318/2023	EPI_ISL_17684311	XBB.1.5	4/3/2023	China	Jiangsu		XBB.1.5*	2023-04-03
20608	SARS-CoV-2/human/CHN/BJCDC-0991/2023	EPI_ISL_17784993	DY.4	4/3/2023	China	Beijing		BA.5.2*	2023-04-03
20619	SARS-CoV-2/Human/CHN/HLJCDC-0831/2023	EPI_ISL_17516816	BF.7.14	4/3/2023	China	Heilongjiang		BF.7.14*	2023-04-03
20632	SARS-CoV-2/Human/CHN/HLJCDC-0800/2023	EPI_ISL_17516787	BF.7.14	4/3/2023	China	Heilongjiang		BF.7.14*	2023-04-03
20634	SARS-CoV-2/human/CHN/LNCDC-097-2/2023	EPI_ISL_17516761	BF.7.14.1	4/3/2023	China	Liaoning		BF.7.14*	2023-04-03
20640	SARS-CoV-2/human/CHN/SH-XG2304-2291/2023	EPI_ISL_17511871	DY.4	4/3/2023	China	Shanghai		BA.5.2*	2023-04-03
20641	SARS-CoV-2/human/CHN/SH-XG2304-2252/2023	EPI_ISL_17511834	BF.7.14.1	4/3/2023	China	Shanghai		BF.7.14*	2023-04-03
20647	SARS-CoV-2/human/CHN/SH-PD202304070001/2023	EPI_ISL_17511955	BN.1.3.5	4/3/2023	China	Shanghai		BA.2.75*	2023-04-03
20648	SARS-CoV-2/human/CHN/SZCDC328/2023	EPI_ISL_17505623	BN.1.2.3	4/3/2023	China	Jiangsu		BA.2.75*	2023-04-03
20649	SARS-CoV-2/human/CHN/SZCDC327/2023	EPI_ISL_17505643	BN.1.2.3	4/3/2023	China	Jiangsu		BA.2.75*	2023-04-03
20651	SARS-CoV-2/human/CHN/SZCDC319/2023	EPI_ISL_17505621	BN.1.2.3	4/3/2023	China	Jiangsu		BA.2.75*	2023-04-03
20653	SARS-CoV-2/human/CHN/NJCDC241/2023	EPI_ISL_17505638	BN.1.2	4/3/2023	China	Jiangsu		BA.2.75*	2023-04-03
20654	SARS-CoV-2/human/CHN/NJCDC235/2023	EPI_ISL_17505626	BN.1.2	4/3/2023	China	Jiangsu		BA.2.75*	2023-04-03
20658	SARS-CoV-2/human/CHN/HB-Jingmen-0863/2023	EPI_ISL_17501451	DY.4	4/3/2023	China	Hubei	Jingmen	BA.5.2*	2023-04-03
20662	SARS-CoV-2/human/CHN/ZJCDC745/2023	EPI_ISL_17501520	BF.7.14	4/3/2023	China	Zhejiang		BF.7.14*	2023-04-03
20666	SARS-CoV-2/human/CHN/SH-XG2304-2162/2023	EPI_ISL_17485681	DY.4	4/3/2023	China	Shanghai		BA.5.2*	2023-04-03
20673	SARS-CoV-2/human/CHN/SH-XG2304-2116/2023	EPI_ISL_17485642	BF.7.14.4	4/3/2023	China	Shanghai		BF.7.14*	2023-04-03
20678	SARS-CoV-2/human/CHN/QZ202304S012/2023	EPI_ISL_17485558	BF.7.14.3	4/3/2023	China	Fujian		BF.7.14*	2023-04-03
20679	SARS-CoV-2/human/CHN/NP20230406QZ21/2023	EPI_ISL_17485547	DY.4	4/3/2023	China	Fujian		BA.5.2*	2023-04-03
20688	SARS-CoV-2/human/CHN/ZJCDC693/2023	EPI_ISL_17494734	BF.7.14	4/3/2023	China	Zhejiang		BF.7.14*	2023-04-03
20690	SARS-CoV-2/human/CHN/ZJCDC691/2023	EPI_ISL_17494736	BF.7.14	4/3/2023	China	Zhejiang		BF.7.14*	2023-04-03
20716	hCoV-19/Taiwan/CDC-F79149/2023	EPI_ISL_18313259	XBF	4/4/2023	China	Taiwan		Others	2023-04-04
20718	hCoV-19/Taiwan/CDC-F79220/2023	EPI_ISL_18313242	FB.1	4/4/2023	China	Taiwan		Others	2023-04-04
20719	hCoV-19/Jiangxi/JXNC-093/2023	EPI_ISL_17794620	DY.3	4/4/2023	China	Jiangxi		BA.5.2*	2023-04-04
20735	hCoV-19/Sichuan/MYCDC-XGCX069/2023	EPI_ISL_17536878	BF.7.14	4/4/2023	China	Sichuan	Mianyang	BF.7.14*	2023-04-04
20757	SARS-CoV-2/human/CHN/SH-XG2304-2289/2023	EPI_ISL_17511869	BF.7.14	4/4/2023	China	Shanghai		BF.7.14*	2023-04-04
20759	SARS-CoV-2/human/CHN/SH-XG2304-2246/2023	EPI_ISL_17511839	CH.1.1.1	4/4/2023	China	Shanghai		BA.2.75*	2023-04-04
20764	SARS-CoV-2/human/CHN/QH-ETYY-57/2023	EPI_ISL_17505658	DZ.2	4/4/2023	China	Qinghai		BA.5.2*	2023-04-04
20765	SARS-CoV-2/human/CHN/QH-ETYY-56/2023	EPI_ISL_17505656	BA.5.2.48	4/4/2023	China	Qinghai		BA.5.2*	2023-04-04
20796	hCoV-19/Taiwan/CDC-F79304/2023	EPI_ISL_18313173	FB.1	4/5/2023	China	Taiwan		Others	2023-04-05
20797	hCoV-19/Jiangxi/JXNC-094/2023	EPI_ISL_17794621	DY.4	4/5/2023	China	Jiangxi		BA.5.2*	2023-04-05
20802	hCoV-19/Jiangsu/SZCDC-337/2023	EPI_ISL_17637431	BN.1.2.3	4/5/2023	China	Jiangsu	Suzhou	BA.2.75*	2023-04-05
20805	hCoV-19/Hong Kong/VB23028562/2023	EPI_ISL_17539427	BN.1.2.2	4/5/2023	China	Hong Kong		BA.2.75*	2023-04-05
20809	SARS-CoV-2/human/CHN/TZCDC-038/2023	EPI_ISL_17684312	XBL	4/5/2023	China	Jiangsu		Others	2023-04-05
20811	SARS-CoV-2/human/CHN/YNCDC-0310/2023	EPI_ISL_17547578	DY.1.1	4/5/2023	China	Yunnan		BA.5.2*	2023-04-05
20824	SARS-CoV-2/human/CHN/SH-XG2304-2244/2023	EPI_ISL_17511841	BA.5.2.49	4/5/2023	China	Shanghai		BA.5.2*	2023-04-05
20828	SARS-CoV-2/human/CHN/NJCDC238/2023	EPI_ISL_17505648	XBB.1.5.24	4/5/2023	China	Jiangsu		XBB.1.5*	2023-04-05
20829	SARS-CoV-2/human/CHN/NJCDC237/2023	EPI_ISL_17505618	DY.4	4/5/2023	China	Jiangsu		BA.5.2*	2023-04-05
20830	SARS-CoV-2/human/CHN/YNCDC-0291/2023	EPI_ISL_17505710	DY.4	4/5/2023	China	Yunnan		BA.5.2*	2023-04-05
20831	SARS-CoV-2/human/CHN/YNCDC-0289/2023	EPI_ISL_17505693	DY.4	4/5/2023	China	Yunnan		BA.5.2*	2023-04-05
20835	SARS-CoV-2/human/CHN/YNCDC-0254/2023	EPI_ISL_17505697	BA.5.2.48	4/5/2023	China	Yunnan		BA.5.2*	2023-04-05
20839	SARS-CoV-2/human/CHN/TYCDC-081/2023	EPI_ISL_17505671	BF.7.14.1	4/5/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-04-05
20840	SARS-CoV-2/human/CHN/TYCDC-080/2023	EPI_ISL_17505677	DY.2	4/5/2023	China	Shanxi	Taiyuan	BA.5.2*	2023-04-05
20842	SARS-CoV-2/human/CHN/ZJCDC775/2023	EPI_ISL_17501488	XBB.1.9.2	4/5/2023	China	Zhejiang		XBB.1.9*	2023-04-05
20845	SARS-CoV-2/human/CHN/ZJCDC740/2023	EPI_ISL_17501483	BA.5.2.6	4/5/2023	China	Zhejiang		BA.5.2*	2023-04-05
20905	hCoV-19/Gansu/GSCDC-0203/2023	EPI_ISL_17830300	DY.2	4/6/2023	China	Gansu		BA.5.2*	2023-04-06
20916	hCoV-19/Hong Kong/VB23028413/2023	EPI_ISL_17539426	BN.1.2.3	4/6/2023	China	Hong Kong		BA.2.75*	2023-04-06
20920	hCoV-19/Sichuan/GACDC-1823008/2023	EPI_ISL_17536873	DY.4	4/6/2023	China	Sichuan	Guang'an	BA.5.2*	2023-04-06
20921	SARS-CoV-2/human/CHN/WXCDC-162/2023	EPI_ISL_17795655	XBB.1.9.1	4/6/2023	China	Jiangsu		XBB.1.9*	2023-04-06
20939	SARS-CoV-2/human/CHN/ZJCDC846/2023	EPI_ISL_17516932	XBB.1.5	4/6/2023	China	Zhejiang		XBB.1.5*	2023-04-06
20940	SARS-CoV-2/human/CHN/ZJCDC844/2023	EPI_ISL_17516930	DY.4	4/6/2023	China	Zhejiang		BA.5.2*	2023-04-06
20948	SARS-CoV-2/Human/CHN/HLJCDC-0835/2023	EPI_ISL_17516819	BF.7.14.1	4/6/2023	China	Heilongjiang		BF.7.14*	2023-04-06
20957	SARS-CoV-2/human/CHN/SH-XG2304-2266/2023	EPI_ISL_17511813	DY.1	4/6/2023	China	Shanghai		BA.5.2*	2023-04-06
20958	SARS-CoV-2/human/CHN/SH-XG2304-2260/2023	EPI_ISL_17511812	BA.5.2.49	4/6/2023	China	Shanghai		BA.5.2*	2023-04-06
20966	SARS-CoV-2/human/CHN/YZCDC051/2023	EPI_ISL_17505654	DY.2	4/6/2023	China	Jiangsu		BA.5.2*	2023-04-06
20972	SARS-CoV-2/human/CHN/CZCDC077/2023	EPI_ISL_17505617	XBB.1.5	4/6/2023	China	Jiangsu		XBB.1.5*	2023-04-06
20982	SARS-CoV-2/human/CHN/ZJCDC787/2023	EPI_ISL_17501490	BF.7.14.2	4/6/2023	China	Zhejiang		BF.7.14*	2023-04-06
20986	SARS-CoV-2/human/CHN/ZJCDC783/2023	EPI_ISL_17501533	DY.4	4/6/2023	China	Zhejiang		BA.5.2*	2023-04-06
20988	SARS-CoV-2/human/CHN/ZJCDC781/2023	EPI_ISL_17501489	BF.7.14	4/6/2023	China	Zhejiang		BF.7.14*	2023-04-06
20997	SARS-CoV-2/human/CHN/SH-HG20230407-184/2023	EPI_ISL_17485629	XBB.2.3	4/6/2023	China	Shanghai		XBB.2.3*	2023-04-06
21048	hCoV-19/Sichuan/MYCDC-XGCX075/2023	EPI_ISL_17563558	BF.7.14	4/7/2023	China	Sichuan	Mianyang	BF.7.14*	2023-04-07
21049	hCoV-19/Sichuan/MYCDC-XGCX074/2023	EPI_ISL_17563557	DY.2	4/7/2023	China	Sichuan	Mianyang	BA.5.2*	2023-04-07
21053	hCoV-19/Sichuan/CDCDC-CX573/2023	EPI_ISL_17536872	DY.2	4/7/2023	China	Sichuan	Chengdu	BA.5.2*	2023-04-07
21064	SARS-CoV-2/human/CHN/BJCDC-0978/2023	EPI_ISL_17784980	XBB.1.9.1	4/7/2023	China	Beijing		XBB.1.9*	2023-04-07
21116	SARS-CoV-2/human/CHN/SH-XG2304-2261/2023	EPI_ISL_17511806	BA.5.2.49	4/7/2023	China	Shanghai		BA.5.2*	2023-04-07
21125	SARS-CoV-2/human/CHN/ZJCDC830/2023	EPI_ISL_17501566	BF.7.14	4/7/2023	China	Zhejiang		BF.7.14*	2023-04-07
21134	SARS-CoV-2/human/CHN/ZJCDC803/2023	EPI_ISL_17501564	DY.4	4/7/2023	China	Zhejiang		BA.5.2*	2023-04-07
21138	SARS-CoV-2/human/CHN/ZJCDC794/2023	EPI_ISL_17501510	DY.2	4/7/2023	China	Zhejiang		BA.5.2*	2023-04-07
21140	SARS-CoV-2/human/CHN/YJ20230173/2023	EPI_ISL_17488863	BF.7.14.7	4/7/2023	China	Sichuan	Ziyang	BF.7.14*	2023-04-07
21146	SARS-CoV-2/human/CHN/MS-8/2023	EPI_ISL_17488893	BF.7.14	4/7/2023	China	Sichuan	Meishan	BF.7.14*	2023-04-07
21151	SARS-CoV-2/human/CHN/2023XGCX062/2023	EPI_ISL_17488900	DY.2	4/7/2023	China	Sichuan	Mianyang	BA.5.2*	2023-04-07
21172	hCoV-19/Jiangsu/SZCDC-339/2023	EPI_ISL_17637433	BN.1.2.3	4/8/2023	China	Jiangsu	Suzhou	BA.2.75*	2023-04-08
21173	hCoV-19/Sichuan/MYCDC-XGCX077/2023	EPI_ISL_17563560	BF.7.14	4/8/2023	China	Sichuan	Mianyang	BF.7.14*	2023-04-08
21195	SARS-CoV-2/human/CHN/ZJCDC840/2023	EPI_ISL_17516926	DY.4	4/8/2023	China	Zhejiang		BA.5.2*	2023-04-08
21207	SARS-CoV-2/human/CHN/SH-PD202304110008/2023	EPI_ISL_17511966	CH.1.1	4/8/2023	China	Shanghai		BA.2.75*	2023-04-08
21210	SARS-CoV-2/human/CHN/YCCDC168/2023	EPI_ISL_17505645	DY.2	4/8/2023	China	Jiangsu		BA.5.2*	2023-04-08
21211	SARS-CoV-2/human/CHN/NJCDC249/2023	EPI_ISL_17505630	XBB.1.9.1	4/8/2023	China	Jiangsu		XBB.1.9*	2023-04-08
21216	SARS-CoV-2/human/CHN/ZJCDC824/2023	EPI_ISL_17501547	XBB.1.5	4/8/2023	China	Zhejiang		XBB.1.5*	2023-04-08
21217	SARS-CoV-2/human/CHN/ZJCDC822/2023	EPI_ISL_17501570	XBB.1.5	4/8/2023	China	Zhejiang		XBB.1.5*	2023-04-08
21220	SARS-CoV-2/human/CHN/ZJCDC814/2023	EPI_ISL_17501538	XBB.1.9.1	4/8/2023	China	Zhejiang		XBB.1.9*	2023-04-08
21221	SARS-CoV-2/human/CHN/ZJCDC809/2023	EPI_ISL_17501546	XBB.1.9.1	4/8/2023	China	Zhejiang		XBB.1.9*	2023-04-08
21246	hCoV-19/Jiangsu/SZCDC-345/2023	EPI_ISL_17637436	BN.1.2.3	4/9/2023	China	Jiangsu	Suzhou	BA.2.75*	2023-04-09
21272	SARS-CoV-2/Human/CHN/HLJCDC-0882/2023	EPI_ISL_17516863	BF.7.14.1	4/9/2023	China	Heilongjiang		BF.7.14*	2023-04-09
21275	SARS-CoV-2/Human/CHN/HLJCDC-0879/2023	EPI_ISL_17516860	BF.7.14.1	4/9/2023	China	Heilongjiang		BF.7.14*	2023-04-09
21289	SARS-CoV-2/human/CHN/QH-HSZ-111/2023	EPI_ISL_17505659	DZ.2	4/9/2023	China	Qinghai		BA.5.2*	2023-04-09
21342	hCoV-19/Taiwan/CDC-F79491/2023	EPI_ISL_18272739	EG.1	4/10/2023	China	Taiwan		XBB.1.9*	2023-04-10
21349	hCoV-19/Henan/NYCDC-SDCX119/2023	EPI_ISL_17696961	BA.5.2.49	4/10/2023	China	Henan	Nanyang	BA.5.2*	2023-04-10
21357	hCoV-19/Sichuan/DYCDC-021/2023	EPI_ISL_17632968	BF.7.14.4	4/10/2023	China	Sichuan	Deyang	BF.7.14*	2023-04-10
21360	hCoV-19/Shanghai/SCDC-XG04-2771/2023	EPI_ISL_17618547	BF.7.14.1	4/10/2023	China	Shanghai		BF.7.14*	2023-04-10
21385	SARS-CoV-2/human/CHN/LNCDC-107-1/2023	EPI_ISL_17615053	BN.1.2.3	4/10/2023	China	Liaoning		BA.2.75*	2023-04-10
21393	SARS-CoV-2/human/CHN/ZJCDC845/2023	EPI_ISL_17516931	DY.2	4/10/2023	China	Zhejiang		BA.5.2*	2023-04-10
21395	SARS-CoV-2/Human/CHN/HLJCDC-0938/2023	EPI_ISL_17516916	BF.7.14	4/10/2023	China	Heilongjiang		BF.7.14*	2023-04-10
21397	SARS-CoV-2/Human/CHN/HLJCDC-0935/2023	EPI_ISL_17516914	BF.7.14.5	4/10/2023	China	Heilongjiang		BF.7.14*	2023-04-10
21399	SARS-CoV-2/Human/CHN/HLJCDC-0932/2023	EPI_ISL_17516911	BF.7.14.5	4/10/2023	China	Heilongjiang		BF.7.14*	2023-04-10
21402	SARS-CoV-2/Human/CHN/HLJCDC-0929/2023	EPI_ISL_17516908	BF.7.14.5	4/10/2023	China	Heilongjiang		BF.7.14*	2023-04-10
21404	SARS-CoV-2/Human/CHN/HLJCDC-0923/2023	EPI_ISL_17516902	BF.7.14.1	4/10/2023	China	Heilongjiang		BF.7.14*	2023-04-10
21425	SARS-CoV-2/Human/CHN/HLJCDC-0870/2023	EPI_ISL_17516851	BF.7.14	4/10/2023	China	Heilongjiang		BF.7.14*	2023-04-10
21432	SARS-CoV-2/human/CHN/SH-HG20230411-201/2023	EPI_ISL_17511909	XBB.1.16.1	4/10/2023	China	Shanghai		XBB.1.16*	2023-04-10
21489	hCoV-19/Taiwan/CDC-F79486/2023	EPI_ISL_18272764	XBF.7	4/11/2023	China	Taiwan		Others	2023-04-11
21490	hCoV-19/Taiwan/CDC-F79846/2023	EPI_ISL_18214559	BN.1.3	4/11/2023	China	Taiwan		BA.2.75*	2023-04-11
21501	hCoV-19/Henan/XYCDC-041307/2023	EPI_ISL_17697438	EG.1	4/11/2023	China	Henan		XBB.1.9*	2023-04-11
21506	hCoV-19/Jiangsu/SZCDC-344/2023	EPI_ISL_17637435	BN.1.2.3	4/11/2023	China	Jiangsu	Suzhou	BA.2.75*	2023-04-11
21507	hCoV-19/Jiangsu/SZCDC-336/2023	EPI_ISL_17637430	DY.4	4/11/2023	China	Jiangsu	Suzhou	BA.5.2*	2023-04-11
21508	hCoV-19/Jiangsu/SZCDC-334/2023	EPI_ISL_17637428	DY.4	4/11/2023	China	Jiangsu	Suzhou	BA.5.2*	2023-04-11
21509	hCoV-19/Jiangsu/NTCDC-106/2023	EPI_ISL_17637416	BN.1.1.1	4/11/2023	China	Jiangsu	Nantong	BA.2.75*	2023-04-11
21510	hCoV-19/Jiangsu/NJCDC-261/2023	EPI_ISL_17637381	BF.7.14.5	4/11/2023	China	Jiangsu	Nanjing	BF.7.14*	2023-04-11
21512	hCoV-19/Jiangsu/NJCDC-251/2023	EPI_ISL_17637374	BN.1.2	4/11/2023	China	Jiangsu	Nanjing	BA.2.75*	2023-04-11
21515	hCoV-19/Shanghai/SCDC-XG04-2687/2023	EPI_ISL_17619308	BF.7.14	4/11/2023	China	Shanghai		BF.7.14*	2023-04-11
21526	hCoV-19/Shanxi/SXCDC-086/2023	EPI_ISL_17545713	BF.7.14.1	4/11/2023	China	Shanxi		BF.7.14*	2023-04-11
21527	hCoV-19/Shanxi/SXCDC-080/2023	EPI_ISL_17545707	BF.7.14.1	4/11/2023	China	Shanxi		BF.7.14*	2023-04-11
21529	hCoV-19/Shanxi/SXCDC-08/2023	EPI_ISL_17545635	DY.2	4/11/2023	China	Shanxi		BA.5.2*	2023-04-11
21531	hCoV-19/Shanghai/SCDC-2485/2023	EPI_ISL_17536935	DY.2	4/11/2023	China	Shanghai		BA.5.2*	2023-04-11
21581	SARS-CoV-2/human/CHN/TYCDC-91/2023	EPI_ISL_17505673	BF.7.14.1	4/11/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-04-11
21582	SARS-CoV-2/human/CHN/TYCDC-090/2023	EPI_ISL_17505685	BF.7.14.1	4/11/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-04-11
21583	SARS-CoV-2/human/CHN/TYCDC-089/2023	EPI_ISL_17505669	BF.7.14.1	4/11/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-04-11
21584	SARS-CoV-2/human/CHN/TYCDC-088/2023	EPI_ISL_17505668	BF.7.14.1	4/11/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-04-11
21585	SARS-CoV-2/human/CHN/TYCDC-087/2023	EPI_ISL_17505679	BF.7.14.1	4/11/2023	China	Shanxi	Taiyuan	BF.7.14*	2023-04-11
21586	SARS-CoV-2/human/CHN/ZJCDC837/2023	EPI_ISL_17501544	XBB.1.5	4/11/2023	China	Zhejiang		XBB.1.5*	2023-04-11
21588	SARS-CoV-2/human/CHN/ZJCDC835/2023	EPI_ISL_17501568	XBB.1.9.2	4/11/2023	China	Zhejiang		XBB.1.9*	2023-04-11
21591	SARS-CoV-2/human/CHN/ZJCDC796/2023	EPI_ISL_17501503	XBB.1.17.1	4/11/2023	China	Zhejiang		Others	2023-04-11
21632	hCoV-19/Taiwan/CDC-F80477/2023	EPI_ISL_17729603	XBB.1.16.1	4/12/2023	China	Taiwan		XBB.1.16*	2023-04-12
21637	hCoV-19/Jiangsu/NTCDC-109/2023	EPI_ISL_17637419	BN.1.1.1	4/12/2023	China	Jiangsu	Nantong	BA.2.75*	2023-04-12
21638	hCoV-19/Jiangsu/NTCDC-108/2023	EPI_ISL_17637418	BN.1.1.1	4/12/2023	China	Jiangsu	Nantong	BA.2.75*	2023-04-12
21639	hCoV-19/Jiangsu/NTCDC-107/2023	EPI_ISL_17637417	BN.1.1.1	4/12/2023	China	Jiangsu	Nantong	BA.2.75*	2023-04-12
21640	hCoV-19/Jiangsu/NJCDC-267/2023	EPI_ISL_17637384	XBL	4/12/2023	China	Jiangsu	Nanjing	Others	2023-04-12
21643	hCoV-19/Shanghai/SCDC-XG04-2638/2023	EPI_ISL_17619214	XBB.1.5	4/12/2023	China	Shanghai		XBB.1.5*	2023-04-12
21645	hCoV-19/Shanghai/SCDC-XG04-2842/2023	EPI_ISL_17618634	BF.7.14.1	4/12/2023	China	Shanghai		BF.7.14*	2023-04-12
21658	hCoV-19/Hong Kong/VB23030536/2023	EPI_ISL_17539448	CH.1.1.17	4/12/2023	China	Hong Kong		BA.2.75*	2023-04-12
21671	SARS-CoV-2/human/CHN/YNCDC-0324/2023	EPI_ISL_17547592	BF.7.14.5	4/12/2023	China	Yunnan		BF.7.14*	2023-04-12
21734	hCoV-19/Taiwan/CDC-F80629/2023	EPI_ISL_17736480	BN.1.3	4/13/2023	China	Taiwan		BA.2.75*	2023-04-13
21742	hCoV-19/Shanghai/SCDC-XG04-2639/2023	EPI_ISL_17619216	XBB.1.5	4/13/2023	China	Shanghai		XBB.1.5*	2023-04-13
21752	hCoV-19/Fujian/FCDC-QZ-S018/2023	EPI_ISL_17547547	DY.4	4/13/2023	China	Fujian	Quanzhou	BA.5.2*	2023-04-13
21756	hCoV-19/Hubei/HCDC-067/2023	EPI_ISL_17545694	BF.7.14	4/13/2023	China	Hubei	Huangshi	BF.7.14*	2023-04-13
21778	SARS-CoV-2/human/CHN/LNCDC-102-8/2023	EPI_ISL_17615034	BF.7.14.1	4/13/2023	China	Liaoning		BF.7.14*	2023-04-13
21834	hCoV-19/Taiwan/CDC-F79915/2023	EPI_ISL_18214466	BN.1.3.13	4/14/2023	China	Taiwan		BA.2.75*	2023-04-14
21847	hCoV-19/Jiangxi/JXJJ-076/2023	EPI_ISL_17794502	BA.5.2.48	4/14/2023	China	Jiangxi		BA.5.2*	2023-04-14
21850	hCoV-19/Henan/XYCDC-061/2023	EPI_ISL_17704071	EG.1	4/14/2023	China	Henan		XBB.1.9*	2023-04-14
21852	hCoV-19/Henan/XYCDC-062/2023	EPI_ISL_17704068	EG.1	4/14/2023	China	Henan		XBB.1.9*	2023-04-14
21857	hCoV-19/Jiangsu/YCCDC-172/2023	EPI_ISL_17637481	BN.1.2.3	4/14/2023	China	Jiangsu	Yancheng	BA.2.75*	2023-04-14
21861	hCoV-19/Shanghai/SCDC-XG04-2691/2023	EPI_ISL_17619312	BF.7.14	4/14/2023	China	Shanghai		BF.7.14*	2023-04-14
21864	hCoV-19/Shanghai/SCDC-XG04-2642/2023	EPI_ISL_17619223	BQ.1.1.13	4/14/2023	China	Shanghai		Others	2023-04-14
21869	hCoV-19/Shanghai/SCDC-HP-XG-0414-2/2023	EPI_ISL_17618313	BQ.1.1.13	4/14/2023	China	Shanghai		Others	2023-04-14
21873	hCoV-19/Hubei/HCDC-091/2023	EPI_ISL_17545718	FY.3	4/14/2023	China	Hubei	Jingmen	XBB.1.22*	2023-04-14
21877	hCoV-19/Hubei/HCDC-WH024/2023	EPI_ISL_17545651	DY.4	4/14/2023	China	Hubei	Wuhan	BA.5.2*	2023-04-14
21898	SARS-CoV-2/human/CHN/BTCDC145/2023	EPI_ISL_17785221	DY.4	4/14/2023	China	Xinjiang		BA.5.2*	2023-04-14
21899	SARS-CoV-2/human/CHN/LNCDC-113-2/2023	EPI_ISL_17652371	DY.2	4/14/2023	China	Liaoning		BA.5.2*	2023-04-14
21910	SARS-CoV-2/human/CHN/YNCDC-0380/2023	EPI_ISL_17620355	DY.1.1	4/14/2023	China	Yunnan		BA.5.2*	2023-04-14
21921	SARS-CoV-2/human/CHN/XCCDC-074/2023	EPI_ISL_17511794	BN.1.5	4/14/2023	China	Anhui	Xuancheng	BA.2.75*	2023-04-14
21922	SARS-CoV-2/human/CHN/XCCDC-073/2023	EPI_ISL_17511797	BN.1.5	4/14/2023	China	Anhui	Xuancheng	BA.2.75*	2023-04-14
21923	SARS-CoV-2/human/CHN/XCCDC-072/2023	EPI_ISL_17511798	BN.1.5	4/14/2023	China	Anhui	Xuancheng	BA.2.75*	2023-04-14
21924	SARS-CoV-2/human/CHN/XCCDC-071/2023	EPI_ISL_17511799	BN.1.5	4/14/2023	China	Anhui	Xuancheng	BA.2.75*	2023-04-14
21925	SARS-CoV-2/human/CHN/XCCDC-070/2023	EPI_ISL_17511800	BN.1.5	4/14/2023	China	Anhui	Xuancheng	BA.2.75*	2023-04-14
21926	SARS-CoV-2/human/CHN/XCCDC-069/2023	EPI_ISL_17511801	FE.1	4/14/2023	China	Anhui	Xuancheng	Others	2023-04-14
21968	hCoV-19/Taiwan/CDC-F80015/2023	EPI_ISL_18214470	BN.1.2.7	4/15/2023	China	Taiwan		BA.2.75*	2023-04-15
21979	hCoV-19/Jiangsu/NJCDC-279/2023	EPI_ISL_17637396	BN.1.2	4/15/2023	China	Jiangsu	Nanjing	BA.2.75*	2023-04-15
22002	SARS-CoV-2/Human/CHN/HLJCDC-0952/2023	EPI_ISL_17645524	BF.7.14	4/15/2023	China	Heilongjiang		BF.7.14*	2023-04-15
22072	hCoV-19/Taiwan/CDC-F80199/2023	EPI_ISL_17772245	XBF	4/16/2023	China	Taiwan		Others	2023-04-16
22073	hCoV-19/Taiwan/CDC-F80163/2023	EPI_ISL_17772239	DV.6	4/16/2023	China	Taiwan		BA.2.75*	2023-04-16
22086	hCoV-19/Shanghai/SCDC-XG04-2682/2023	EPI_ISL_17619302	CH.1.1.1	4/16/2023	China	Shanghai		BA.2.75*	2023-04-16
22113	hCoV-19/Shanghai/SCDC-HP-XG-0417-4/2023	EPI_ISL_17618319	BF.7.14	4/16/2023	China	Shanghai		BF.7.14*	2023-04-16
22128	SARS-CoV-2/Human/CHN/HLJCDC-0982/2023	EPI_ISL_17645554	BA.5.1.32	4/16/2023	China	Heilongjiang		BA.5.2*	2023-04-16
22129	SARS-CoV-2/Human/CHN/HLJCDC-0981/2023	EPI_ISL_17645553	BA.5.1.32	4/16/2023	China	Heilongjiang		BA.5.2*	2023-04-16
22143	SARS-CoV-2/Human/CHN/HLJCDC-0949/2023	EPI_ISL_17645521	DY.2	4/16/2023	China	Heilongjiang		BA.5.2*	2023-04-16
22151	SARS-CoV-2/human/CHN/YNCDC-0329/2023	EPI_ISL_17547597	XBB.2.3	4/16/2023	China	Yunnan		XBB.2.3*	2023-04-16
22153	SARS-CoV-2/human/CHN/YNCDC-0358/2023	EPI_ISL_17547626	BF.7.14	4/16/2023	China	Yunnan		BF.7.14*	2023-04-16
